timestamp,U1PosX, U1PosY, U1PosZ,U1HeadPosX, U1HeadPosY, U1HeadPosZ,U1HeadForwardX, U1HeadForwardY, U1HeadForwardZ,U1HeadUpX, U1HeadUpY, U1HeadUpZ,U1HeadCone,U1LeftEyeX,U1LeftEyeY,U1LeftEyeZ,U1RightEyeX,U1RightEyeY,U1RightEyeZ,U1GazeX,U1GazeY,U1GazeZ,U1ControllerRPosX, U1ControllerRPosY, U1ControllerRPosZ,U1ControllerREAngX, U1ControllerREAngY,  U1ControllerREAngZ,U1ControllerLPosX, U1ControllerLPosY, U1ControllerLPosZ,U1ControllerLEAngX, U1ControllerLEAngY,  U1ControllerLEAngZ,U1PointerX, U1PointerY,  U1PointerZ,U2Speech,U2PosX, U1PosY, U1PosZ,U2HeadPosX, U2HeadPosY, U2HeadPosZ,U2HeadForwardX, U2HeadForwardY, U2HeadForwardZ,U2HeadUpX, U2HeadUpY, U2HeadUpZ,U2HeadCone,U2LeftEyeX,U2LeftEyeY,U2LeftEyeZ,U2RightEyeX,U2RightEyeY,U2RightEyeZ,U2GazeX,U2GazeY,U2GazeZ,U2ControllerRPosX, U2ControllerRPosY, U2ControllerRPosZ,U2ControllerREAngX, U2ControllerREAngY,  U2ControllerREAngZ,U2ControllerLPosX, U2ControllerLPosY, U2ControllerLPosZ,U2ControllerLEAngX, U2ControllerLEAngY,  U2ControllerLEAngZ,U2PointerX, U2PointerY,  U2PointerZ,U2Speech
140.590,0.000, 0.000, 0.000,-0.021, 1.646, -0.076,-0.508, -0.165, 0.845,-0.342, 0.940, -0.022,,-0.336, 0.942, 0.008,-0.336, 0.942, 0.007,-1.761, 1.267, 2.443,0.012, 1.328, 0.424,5.205, 336.960, 90.066,-0.156, 1.308, 0.367,3.740, 358.392, 277.597,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.645,-0.076, 0.110, 0.991,0.003, 0.994, -0.110,,0.023, 0.996, -0.087,0.023, 0.996, -0.087,-0.828, 0.754, 2.973,-0.303, 0.642, -0.379,15.292, 42.187, 311.045,-0.270, 0.736, -0.476,59.183, 310.610, 53.386,null,null,null,
140.625,0.000, 0.000, 0.000,-0.020, 1.646, -0.076,-0.507, -0.163, 0.846,-0.340, 0.940, -0.022,,-0.335, 0.942, 0.008,-0.334, 0.942, 0.007,-1.761, 1.267, 2.443,0.012, 1.328, 0.424,5.206, 336.969, 90.072,-0.156, 1.308, 0.367,3.738, 358.406, 277.610,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.645,-0.076, 0.111, 0.991,0.003, 0.994, -0.111,,0.023, 0.996, -0.087,0.023, 0.996, -0.087,-0.816, 0.758, 2.973,-0.303, 0.642, -0.379,15.289, 42.191, 311.043,-0.270, 0.736, -0.476,59.207, 310.573, 53.343,null,null,null,
140.692,0.000, 0.000, 0.000,-0.020, 1.646, -0.075,-0.502, -0.161, 0.850,-0.337, 0.941, -0.021,,-0.331, 0.944, 0.009,-0.331, 0.944, 0.009,-1.785, 1.282, 2.419,0.012, 1.328, 0.424,5.203, 336.983, 90.088,-0.156, 1.308, 0.367,3.731, 358.433, 277.634,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.645,-0.076, 0.112, 0.991,0.003, 0.994, -0.112,,0.022, 0.996, -0.088,0.022, 0.996, -0.088,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.302, 42.188, 311.073,-0.270, 0.736, -0.476,59.155, 310.612, 53.428,null,null,null,
140.725,0.000, 0.000, 0.000,-0.019, 1.647, -0.075,-0.499, -0.160, 0.851,-0.336, 0.942, -0.019,,-0.330, 0.944, 0.011,-0.330, 0.944, 0.010,-1.785, 1.282, 2.419,0.012, 1.328, 0.424,5.203, 336.989, 90.093,-0.156, 1.308, 0.367,3.729, 358.443, 277.646,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.644,-0.076, 0.112, 0.991,0.003, 0.994, -0.112,,0.022, 0.996, -0.088,0.022, 0.996, -0.089,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.311, 42.188, 311.076,-0.270, 0.736, -0.476,59.142, 310.625, 53.446,null,null,null,
140.759,0.000, 0.000, 0.000,-0.019, 1.647, -0.075,-0.497, -0.160, 0.853,-0.334, 0.942, -0.018,,-0.328, 0.945, 0.012,-0.328, 0.945, 0.012,-1.785, 1.282, 2.419,0.012, 1.328, 0.424,5.202, 336.998, 90.102,-0.156, 1.308, 0.367,3.725, 358.457, 277.657,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.644,-0.076, 0.112, 0.991,0.003, 0.994, -0.112,,0.022, 0.996, -0.089,0.022, 0.996, -0.089,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.330, 42.188, 311.089,-0.270, 0.736, -0.476,59.132, 310.639, 53.459,null,null,null,
140.790,0.000, 0.000, 0.000,-0.019, 1.647, -0.075,-0.497, -0.160, 0.853,-0.334, 0.942, -0.018,,-0.328, 0.945, 0.012,-0.328, 0.945, 0.012,0.000, 0.000, 0.000,0.012, 1.328, 0.424,5.202, 336.998, 90.102,-0.156, 1.308, 0.367,3.725, 358.457, 277.657,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.644,-0.076, 0.112, 0.991,0.003, 0.994, -0.112,,0.022, 0.996, -0.088,0.022, 0.996, -0.089,-2.973, 1.278, 1.072,-0.303, 0.642, -0.379,15.337, 42.182, 311.094,-0.270, 0.736, -0.476,59.146, 310.642, 53.456,null,null,null,
140.827,0.000, 0.000, 0.000,-0.019, 1.647, -0.075,-0.495, -0.161, 0.854,-0.332, 0.943, -0.015,,-0.326, 0.945, 0.015,-0.326, 0.945, 0.015,-2.973, 0.665, 0.282,0.012, 1.328, 0.424,5.200, 337.004, 90.109,-0.156, 1.308, 0.367,3.718, 358.468, 277.662,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.168, -0.644,-0.076, 0.111, 0.991,0.003, 0.994, -0.111,,0.022, 0.996, -0.088,0.022, 0.996, -0.088,-2.973, 1.531, 1.152,-0.303, 0.642, -0.379,15.340, 42.182, 311.092,-0.270, 0.736, -0.476,59.179, 310.623, 53.432,null,null,null,
140.893,0.000, 0.000, 0.000,-0.019, 1.647, -0.074,-0.492, -0.163, 0.855,-0.332, 0.943, -0.011,,-0.325, 0.945, 0.019,-0.325, 0.946, 0.018,-2.973, 0.821, 0.278,0.012, 1.328, 0.424,5.201, 337.025, 90.128,-0.156, 1.308, 0.367,3.710, 358.499, 277.693,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.167, -0.645,-0.075, 0.106, 0.992,0.002, 0.994, -0.107,,0.022, 0.996, -0.083,0.022, 0.996, -0.083,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.351, 42.168, 311.077,-0.270, 0.736, -0.476,59.151, 310.738, 53.624,null,null,null,
140.928,0.000, 0.000, 0.000,-0.018, 1.647, -0.074,-0.491, -0.165, 0.856,-0.330, 0.944, -0.007,,-0.324, 0.946, 0.023,-0.323, 0.946, 0.023,-1.346, 1.126, 2.858,0.012, 1.328, 0.424,5.201, 337.041, 90.141,-0.156, 1.308, 0.367,3.705, 358.524, 277.720,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.167, -0.645,-0.073, 0.102, 0.992,0.003, 0.995, -0.102,,0.022, 0.997, -0.079,0.022, 0.997, -0.079,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.417, 42.143, 311.096,-0.270, 0.736, -0.476,59.075, 311.064, 54.094,null,null,null,
140.957,0.000, 0.000, 0.000,-0.018, 1.647, -0.074,-0.490, -0.165, 0.856,-0.329, 0.944, -0.006,,-0.323, 0.946, 0.024,-0.323, 0.946, 0.024,-1.446, 1.156, 2.758,0.012, 1.328, 0.424,5.200, 337.047, 90.148,-0.156, 1.308, 0.367,3.703, 358.532, 277.727,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.167, -0.645,-0.069, 0.098, 0.993,0.003, 0.995, -0.098,,0.023, 0.997, -0.075,0.023, 0.997, -0.075,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.608, 42.049, 311.271,-0.270, 0.736, -0.476,58.854, 311.879, 55.433,null,null,null,
140.991,0.000, 0.000, 0.000,-0.018, 1.647, -0.073,-0.489, -0.165, 0.856,-0.328, 0.945, -0.006,,-0.322, 0.947, 0.024,-0.321, 0.947, 0.024,-1.500, 1.153, 2.703,0.012, 1.328, 0.424,5.199, 337.054, 90.157,-0.156, 1.308, 0.367,3.695, 358.545, 277.732,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.167, -0.645,-0.062, 0.094, 0.994,0.003, 0.996, -0.094,,0.023, 0.997, -0.070,0.023, 0.997, -0.071,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,15.921, 41.976, 311.426,-0.270, 0.736, -0.476,58.820, 312.869, 56.873,null,null,null,
141.026,0.000, 0.000, 0.000,-0.018, 1.647, -0.073,-0.489, -0.165, 0.857,-0.327, 0.945, -0.005,,-0.321, 0.947, 0.025,-0.321, 0.947, 0.025,-1.501, 1.162, 2.703,0.012, 1.328, 0.424,5.198, 337.061, 90.165,-0.156, 1.308, 0.367,3.691, 358.557, 277.744,null,null,null,,-0.305, 0.000, -0.549,-0.251, 1.167, -0.644,-0.052, 0.090, 0.995,0.003, 0.996, -0.090,,0.023, 0.998, -0.066,0.023, 0.998, -0.067,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.115, 41.896, 311.434,-0.270, 0.736, -0.476,58.486, 314.370, 58.844,null,null,null,
141.093,0.000, 0.000, 0.000,-0.018, 1.647, -0.073,-0.488, -0.165, 0.857,-0.327, 0.945, -0.004,,-0.320, 0.947, 0.026,-0.320, 0.947, 0.025,-1.498, 1.148, 2.706,0.012, 1.328, 0.424,5.200, 337.074, 90.176,-0.156, 1.308, 0.367,3.692, 358.575, 277.770,null,null,null,,-0.305, 0.000, -0.549,-0.250, 1.167, -0.644,-0.027, 0.081, 0.996,0.005, 0.997, -0.081,,0.026, 0.998, -0.058,0.026, 0.998, -0.059,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.286, 41.843, 311.546,-0.270, 0.736, -0.476,57.418, 317.437, 63.341,null,null,null,
141.126,0.000, 0.000, 0.000,-0.017, 1.647, -0.073,-0.488, -0.167, 0.857,-0.327, 0.945, -0.002,,-0.320, 0.947, 0.028,-0.320, 0.947, 0.027,-1.482, 1.155, 2.722,0.012, 1.328, 0.424,5.197, 337.079, 90.184,-0.156, 1.308, 0.367,3.687, 358.586, 277.776,null,null,null,,-0.305, 0.000, -0.549,-0.250, 1.167, -0.644,-0.012, 0.074, 0.997,0.008, 0.997, -0.074,,0.029, 0.998, -0.052,0.029, 0.998, -0.052,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.259, 41.862, 311.630,-0.270, 0.736, -0.476,55.624, 320.147, 68.997,null,null,null,
141.157,0.000, 0.000, 0.000,-0.017, 1.647, -0.073,-0.487, -0.170, 0.857,-0.328, 0.945, 0.001,,-0.321, 0.947, 0.031,-0.321, 0.947, 0.031,-1.455, 1.154, 2.749,0.012, 1.328, 0.424,5.196, 337.086, 90.192,-0.156, 1.308, 0.367,3.685, 358.595, 277.786,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.167, -0.644,0.003, 0.067, 0.998,0.009, 0.998, -0.067,,0.031, 0.999, -0.045,0.031, 0.999, -0.045,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.259, 41.895, 311.623,-0.270, 0.735, -0.476,54.167, 322.749, 75.884,null,null,null,
141.192,0.000, 0.000, 0.000,-0.017, 1.646, -0.073,-0.487, -0.172, 0.856,-0.328, 0.945, 0.004,,-0.321, 0.946, 0.033,-0.321, 0.946, 0.033,-1.310, 1.195, 2.893,0.012, 1.328, 0.424,5.198, 337.094, 90.196,-0.156, 1.308, 0.367,3.683, 358.606, 277.798,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.167, -0.643,0.019, 0.060, 0.998,0.011, 0.998, -0.060,,0.032, 0.999, -0.038,0.032, 0.999, -0.038,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.315, 41.908, 311.766,-0.269, 0.734, -0.474,52.373, 322.812, 78.600,null,null,null,
141.227,0.000, 0.000, 0.000,-0.017, 1.646, -0.073,-0.487, -0.173, 0.856,-0.328, 0.945, 0.005,,-0.322, 0.946, 0.035,-0.321, 0.946, 0.034,-0.594, 1.529, 2.973,0.012, 1.328, 0.424,5.198, 337.100, 90.203,-0.156, 1.308, 0.367,3.679, 358.620, 277.809,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.167, -0.643,0.033, 0.053, 0.998,0.012, 0.998, -0.053,,0.034, 0.999, -0.032,0.034, 0.999, -0.032,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.309, 41.873, 311.690,-0.268, 0.735, -0.472,52.582, 321.959, 75.923,null,null,null,
141.292,0.000, 0.000, 0.000,-0.016, 1.646, -0.073,-0.483, -0.177, 0.858,-0.330, 0.944, 0.009,,-0.323, 0.946, 0.039,-0.323, 0.946, 0.038,-0.542, 1.579, 2.973,0.012, 1.328, 0.424,5.197, 337.110, 90.217,-0.156, 1.308, 0.367,3.673, 358.641, 277.827,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.166, -0.642,0.060, 0.042, 0.997,0.016, 0.999, -0.043,,0.038, 0.999, -0.023,0.038, 0.999, -0.023,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.357, 41.868, 311.759,-0.266, 0.732, -0.469,51.637, 320.780, 74.700,null,null,null,
141.327,0.000, 0.000, 0.000,-0.016, 1.646, -0.073,-0.482, -0.176, 0.859,-0.329, 0.944, 0.009,,-0.322, 0.946, 0.039,-0.322, 0.946, 0.039,-0.553, 1.576, 2.973,0.012, 1.328, 0.424,5.197, 337.115, 90.221,-0.156, 1.308, 0.367,3.672, 358.653, 277.842,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.166, -0.642,0.071, 0.038, 0.997,0.017, 0.999, -0.039,,0.040, 0.999, -0.018,0.040, 0.999, -0.019,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.355, 41.877, 311.763,-0.266, 0.730, -0.468,50.762, 319.722, 74.039,null,null,null,
141.358,0.000, 0.000, 0.000,-0.016, 1.647, -0.073,-0.480, -0.174, 0.860,-0.326, 0.945, 0.009,,-0.320, 0.947, 0.039,-0.319, 0.947, 0.039,-0.565, 1.541, 2.973,0.012, 1.328, 0.424,5.200, 337.120, 90.227,-0.156, 1.308, 0.367,3.670, 358.662, 277.849,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.166, -0.642,0.080, 0.034, 0.996,0.018, 0.999, -0.036,,0.041, 0.999, -0.015,0.041, 0.999, -0.016,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.298, 41.902, 311.723,-0.267, 0.727, -0.467,48.616, 317.995, 74.185,null,null,null,
141.390,0.000, 0.000, 0.000,-0.016, 1.647, -0.074,-0.478, -0.173, 0.861,-0.324, 0.946, 0.010,,-0.317, 0.948, 0.040,-0.317, 0.948, 0.040,-0.565, 1.541, 2.973,0.012, 1.328, 0.424,5.199, 337.125, 90.233,-0.156, 1.308, 0.367,3.666, 358.673, 277.857,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.166, -0.641,0.086, 0.032, 0.996,0.020, 0.999, -0.033,,0.043, 0.999, -0.013,0.043, 0.999, -0.014,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.286, 41.914, 311.707,-0.267, 0.725, -0.467,45.785, 315.677, 74.476,null,null,null,
141.424,0.000, 0.000, 0.000,-0.016, 1.647, -0.074,-0.476, -0.172, 0.863,-0.321, 0.947, 0.011,,-0.315, 0.948, 0.041,-0.314, 0.948, 0.040,-0.473, 1.698, 2.973,0.012, 1.328, 0.424,5.197, 337.132, 90.240,-0.156, 1.308, 0.367,3.666, 358.680, 277.865,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.166, -0.641,0.091, 0.029, 0.995,0.021, 0.999, -0.031,,0.044, 0.999, -0.011,0.044, 0.999, -0.012,0.000, 0.000, 0.000,-0.303, 0.642, -0.379,16.306, 41.926, 311.733,-0.268, 0.724, -0.466,43.123, 314.052, 75.332,null,null,null,
141.491,0.000, 0.000, 0.000,-0.015, 1.647, -0.074,-0.473, -0.172, 0.864,-0.319, 0.948, 0.014,,-0.311, 0.949, 0.044,-0.311, 0.949, 0.043,-0.470, 1.707, 2.973,0.012, 1.328, 0.424,5.198, 337.144, 90.251,-0.156, 1.308, 0.367,3.663, 358.697, 277.885,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.166, -0.641,0.094, 0.027, 0.995,0.024, 0.999, -0.029,,0.047, 0.999, -0.009,0.047, 0.999, -0.010,0.000, 0.000, 0.000,-0.303, 0.642, -0.378,16.392, 41.961, 311.843,-0.270, 0.723, -0.466,38.483, 312.992, 78.710,null,null,null,
141.526,0.000, 0.000, 0.000,-0.015, 1.647, -0.074,-0.471, -0.172, 0.865,-0.318, 0.948, 0.015,,-0.311, 0.949, 0.045,-0.311, 0.950, 0.044,-0.472, 1.754, 2.973,0.012, 1.328, 0.424,5.198, 337.151, 90.259,-0.155, 1.308, 0.367,3.661, 358.705, 277.893,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.165, -0.640,0.095, 0.026, 0.995,0.025, 0.999, -0.029,,0.048, 0.999, -0.008,0.048, 0.999, -0.009,0.000, 0.000, 0.000,-0.303, 0.642, -0.378,16.427, 41.994, 311.905,-0.271, 0.723, -0.465,34.472, 312.797, 81.846,null,null,null,
141.558,0.000, 0.000, 0.000,-0.014, 1.647, -0.074,-0.471, -0.172, 0.865,-0.317, 0.948, 0.015,,-0.310, 0.950, 0.045,-0.310, 0.950, 0.045,-0.839, 1.697, 2.973,0.012, 1.328, 0.424,5.199, 337.156, 90.263,-0.155, 1.308, 0.367,3.659, 358.714, 277.900,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.095, 0.025, 0.995,0.026, 0.999, -0.028,,0.049, 0.999, -0.008,0.049, 0.999, -0.008,0.000, 0.000, 0.000,-0.303, 0.642, -0.378,16.434, 42.017, 311.924,-0.272, 0.723, -0.465,31.670, 312.866, 83.753,null,null,null,
141.592,0.000, 0.000, 0.000,-0.014, 1.647, -0.074,-0.471, -0.172, 0.865,-0.316, 0.949, 0.016,,-0.309, 0.950, 0.046,-0.309, 0.950, 0.046,-1.556, 1.507, 2.647,0.012, 1.328, 0.424,5.200, 337.162, 90.267,-0.155, 1.308, 0.367,3.658, 358.724, 277.910,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.095, 0.024, 0.995,0.026, 0.999, -0.027,,0.050, 0.999, -0.007,0.050, 0.999, -0.007,0.000, 0.000, 0.000,-0.303, 0.642, -0.378,16.411, 42.039, 311.930,-0.273, 0.723, -0.465,28.784, 313.126, 85.669,null,null,null,
141.626,0.000, 0.000, 0.000,-0.014, 1.647, -0.074,-0.471, -0.172, 0.865,-0.316, 0.949, 0.017,,-0.308, 0.950, 0.047,-0.308, 0.950, 0.046,-1.556, 1.507, 2.647,0.012, 1.328, 0.424,5.201, 337.167, 90.272,-0.155, 1.308, 0.367,3.658, 358.730, 277.917,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.095, 0.024, 0.995,0.027, 0.999, -0.026,,0.050, 0.999, -0.006,0.050, 0.999, -0.007,0.000, 0.000, 0.000,-0.303, 0.642, -0.378,16.403, 42.050, 311.960,-0.274, 0.723, -0.465,26.056, 313.236, 87.521,null,null,null,
141.693,0.000, 0.000, 0.000,-0.014, 1.648, -0.074,-0.473, -0.171, 0.865,-0.315, 0.949, 0.016,,-0.307, 0.950, 0.046,-0.307, 0.951, 0.045,-1.704, 1.584, 2.500,0.012, 1.328, 0.424,5.198, 337.178, 90.284,-0.155, 1.308, 0.367,3.654, 358.747, 277.934,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.093, 0.022, 0.995,0.028, 0.999, -0.025,,0.052, 0.999, -0.005,0.052, 0.999, -0.005,0.132, 0.618, 2.973,-0.303, 0.642, -0.377,16.403, 42.060, 311.977,-0.275, 0.724, -0.464,20.043, 313.483, 91.582,null,null,null,
141.726,0.000, 0.000, 0.000,-0.014, 1.648, -0.074,-0.473, -0.171, 0.865,-0.315, 0.949, 0.016,,-0.307, 0.950, 0.046,-0.307, 0.951, 0.045,-1.685, 1.612, 2.519,0.012, 1.328, 0.424,5.198, 337.178, 90.284,-0.155, 1.308, 0.367,3.654, 358.747, 277.934,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.093, 0.022, 0.995,0.029, 0.999, -0.025,,0.052, 0.999, -0.005,0.052, 0.999, -0.005,0.132, 0.618, 2.973,-0.303, 0.642, -0.377,16.351, 42.044, 312.055,-0.275, 0.724, -0.464,17.925, 313.342, 93.000,null,null,null,
141.759,0.000, 0.000, 0.000,-0.013, 1.648, -0.074,-0.474, -0.173, 0.863,-0.314, 0.949, 0.017,,-0.307, 0.950, 0.047,-0.307, 0.951, 0.047,-2.973, 0.770, 0.756,0.012, 1.328, 0.424,5.201, 337.184, 90.287,-0.155, 1.308, 0.367,3.655, 358.758, 277.948,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.094, 0.022, 0.995,0.029, 0.999, -0.025,,0.052, 0.999, -0.005,0.052, 0.999, -0.005,0.132, 0.618, 2.973,-0.304, 0.642, -0.377,16.324, 42.088, 312.079,-0.276, 0.724, -0.463,15.686, 313.060, 94.510,null,null,null,
141.791,0.000, 0.000, 0.000,-0.013, 1.648, -0.074,-0.478, -0.174, 0.861,-0.312, 0.950, 0.019,,-0.305, 0.951, 0.049,-0.305, 0.951, 0.048,-2.973, 0.770, 0.756,0.012, 1.328, 0.424,5.201, 337.190, 90.291,-0.155, 1.308, 0.367,3.652, 358.767, 277.953,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.094, 0.022, 0.995,0.029, 0.999, -0.025,,0.052, 0.999, -0.005,0.052, 0.999, -0.005,-0.210, 0.978, 2.973,-0.304, 0.642, -0.376,16.329, 42.070, 311.998,-0.276, 0.725, -0.463,14.302, 313.004, 95.426,null,null,null,
141.828,0.000, 0.000, 0.000,-0.013, 1.648, -0.074,-0.477, -0.173, 0.862,-0.309, 0.951, 0.020,,-0.302, 0.952, 0.050,-0.301, 0.952, 0.049,-2.973, 0.770, 0.756,0.012, 1.328, 0.424,5.200, 337.193, 90.297,-0.155, 1.308, 0.367,3.650, 358.777, 277.962,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.165, -0.640,0.094, 0.022, 0.995,0.029, 0.999, -0.025,,0.052, 0.999, -0.005,0.052, 0.999, -0.006,-0.210, 0.978, 2.973,-0.304, 0.642, -0.376,16.316, 42.036, 312.049,-0.276, 0.725, -0.462,13.626, 313.041, 95.983,null,null,null,
141.894,0.000, 0.000, 0.000,-0.010, 1.649, -0.074,-0.459, -0.164, 0.873,-0.297, 0.955, 0.023,,-0.289, 0.956, 0.053,-0.289, 0.956, 0.052,-1.114, 0.941, 2.973,0.012, 1.328, 0.424,5.201, 337.205, 90.308,-0.155, 1.308, 0.367,3.645, 358.796, 277.975,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.165, -0.641,0.095, 0.023, 0.995,0.029, 0.999, -0.026,,0.052, 0.999, -0.006,0.052, 0.999, -0.007,-0.239, 1.010, 2.973,-0.305, 0.642, -0.375,16.305, 41.975, 311.933,-0.277, 0.725, -0.460,12.215, 312.796, 97.025,null,null,null,
141.927,0.000, 0.000, 0.000,-0.010, 1.649, -0.074,-0.448, -0.155, 0.880,-0.289, 0.957, 0.021,,-0.281, 0.958, 0.051,-0.280, 0.959, 0.051,-1.114, 0.941, 2.973,0.012, 1.328, 0.424,5.200, 337.210, 90.315,-0.155, 1.308, 0.367,3.645, 358.806, 277.986,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.165, -0.641,0.095, 0.024, 0.995,0.029, 0.999, -0.027,,0.053, 0.999, -0.007,0.053, 0.999, -0.008,-0.239, 1.010, 2.973,-0.305, 0.642, -0.375,16.307, 41.961, 311.909,-0.277, 0.725, -0.459,11.882, 312.787, 97.255,null,null,null,
141.959,0.000, 0.000, 0.000,-0.008, 1.649, -0.074,-0.434, -0.147, 0.889,-0.280, 0.960, 0.022,,-0.272, 0.961, 0.051,-0.272, 0.961, 0.051,-1.455, 1.567, 2.749,0.012, 1.328, 0.424,5.202, 337.215, 90.317,-0.155, 1.308, 0.367,3.646, 358.811, 277.993,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.165, -0.641,0.095, 0.025, 0.995,0.030, 0.999, -0.028,,0.053, 0.999, -0.008,0.053, 0.999, -0.008,-0.239, 1.011, 2.973,-0.305, 0.642, -0.375,16.300, 41.958, 311.905,-0.277, 0.725, -0.459,11.904, 312.818, 97.199,null,null,null,
141.992,0.000, 0.000, 0.000,-0.007, 1.650, -0.073,-0.419, -0.140, 0.897,-0.270, 0.962, 0.024,,-0.261, 0.964, 0.053,-0.261, 0.964, 0.053,-1.455, 1.567, 2.749,0.012, 1.328, 0.424,5.203, 337.221, 90.323,-0.154, 1.308, 0.367,3.647, 358.822, 278.006,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.165, -0.641,0.095, 0.026, 0.995,0.030, 0.999, -0.029,,0.053, 0.999, -0.009,0.053, 0.999, -0.009,-0.245, 1.004, 2.973,-0.305, 0.642, -0.375,16.297, 41.957, 311.901,-0.277, 0.725, -0.459,11.889, 312.834, 97.205,null,null,null,
142.024,0.000, 0.000, 0.000,-0.007, 1.650, -0.073,-0.398, -0.129, 0.908,-0.254, 0.967, 0.027,,-0.244, 0.968, 0.055,-0.244, 0.968, 0.055,-1.455, 1.567, 2.749,0.012, 1.328, 0.424,5.203, 337.226, 90.329,-0.154, 1.308, 0.367,3.646, 358.831, 278.013,null,null,null,,-0.305, 0.000, -0.549,-0.249, 1.165, -0.642,0.095, 0.027, 0.995,0.030, 0.999, -0.030,,0.053, 0.999, -0.010,0.053, 0.999, -0.010,-0.247, 1.006, 2.973,-0.305, 0.642, -0.374,16.284, 41.958, 311.890,-0.277, 0.725, -0.458,11.857, 312.839, 97.223,null,null,null,
142.092,0.000, 0.000, 0.000,-0.005, 1.651, -0.071,-0.346, -0.100, 0.933,-0.218, 0.976, 0.024,,-0.206, 0.977, 0.052,-0.206, 0.977, 0.052,-1.622, 1.664, 2.581,0.012, 1.328, 0.424,5.205, 337.239, 90.338,-0.154, 1.307, 0.367,3.642, 358.846, 278.024,null,null,null,,-0.305, 0.000, -0.549,-0.250, 1.165, -0.642,0.094, 0.029, 0.995,0.030, 0.999, -0.032,,0.053, 0.999, -0.012,0.053, 0.999, -0.012,-0.236, 1.009, 2.973,-0.306, 0.642, -0.374,16.283, 41.954, 311.876,-0.277, 0.725, -0.458,11.796, 312.834, 97.255,null,null,null,
142.125,0.000, 0.000, 0.000,-0.003, 1.651, -0.070,-0.325, -0.090, 0.942,-0.198, 0.980, 0.025,,-0.186, 0.981, 0.053,-0.186, 0.981, 0.053,-1.622, 1.664, 2.581,0.012, 1.328, 0.424,5.206, 337.244, 90.340,-0.154, 1.308, 0.367,3.642, 358.855, 278.032,null,null,null,,-0.305, 0.000, -0.549,-0.250, 1.165, -0.642,0.094, 0.030, 0.995,0.030, 0.999, -0.033,,0.053, 0.999, -0.013,0.053, 0.999, -0.013,-0.236, 1.010, 2.973,-0.306, 0.642, -0.374,16.287, 41.956, 311.886,-0.277, 0.725, -0.457,11.735, 312.845, 97.284,null,null,null,
